date,open,high,low,close,volume,Dividends,Stock Splits,daily_range,gap,ret_1d,ret_1d_z,gap_pct,daily_range_pct,ma_5,ma_20,ma_ratio_5_20,ret_vol_10,volume_z20,rsi_14,macd,macd_signal
2024-10-21 04:00:00+00:00,233.36392650842956,235.75281781754072,233.36392650842956,235.384521484375,36254500,0.0,0.0,2.388891309111159,-0.0023403531232557,0.6297940293999771,0.2959345126925912,-0.002340353123255756,0.010148888695171637,232.76868896484376,228.02178268432618,0.020817775497743662,1.0018689091015127,-0.35624887004301475,63.36149645370049,2.408546687168297,1.5643110990715918
2024-10-22 04:00:00+00:00,232.80651969699693,235.12572795126604,231.52250221800776,234.76739501953125,38846600,0.0,0.0,3.603225733258285,-0.0109522995442552,-0.2621780144896668,-0.1454538618058853,-0.01095229954425525,0.015348067106842146,233.1688262939453,228.44431686401367,0.020681229871627682,0.9437959972130158,-0.07949657325930484,62.01541390418439,2.592388823249422,1.769926643907158
2024-10-23 04:00:00+00:00,232.99563706556216,234.05072423456664,226.7049068825192,229.6910095214844,52287000,0.0,0.0,7.345817352047448,-0.0075468654998778,-2.1623043087497407,-1.0857228557846164,-0.0075468654998778195,0.031981301172174736,232.965771484375,228.66279983520508,0.018817978491783682,1.1462156670119392,1.1503523901200916,52.192897116728936,2.301927963374794,1.8763269078006852
2024-10-24 04:00:00+00:00,228.9146289407981,229.75074924052936,227.35190975750177,229.5019073486328,31109500,0.0,0.0,2.3988394830275865,-0.0033801087047496,-0.0823289397549942,-0.0564563519668734,-0.003380108704749585,0.010452372752543387,232.65123901367187,228.81459426879883,0.01676748267361816,1.1433774764188378,-0.818310625579498,51.86335543631288,2.0330410426942365,1.9076697347793956
2024-10-25 04:00:00+00:00,228.6757506783198,232.13962556438537,228.5065400142299,230.3380126953125,38802300,0.0,0.0,3.633085550155471,-0.0035997812822445,0.3643130274336048,0.1645624268510067,-0.003599781282244474,0.015772844037520023,231.9365692138672,228.99475708007813,0.0128466353173331,1.1168007714822474,-0.12363475059911071,53.268301584246466,1.8659039553697312,1.8993165788974629
2024-10-28 04:00:00+00:00,232.2391553268284,233.64261197661628,231.47271808946843,232.3187713623047,36087100,0.0,0.0,2.1698938871478504,0.0082537077109834,0.859935641457632,0.4098190595754923,0.008253707710983438,0.009340157381272767,231.32341918945312,229.0146629333496,0.010081259542649601,1.0252881753081708,-0.3075892135435807,56.50691649019843,1.871701470583588,1.893793557234688
2024-10-29 04:00:00+00:00,232.0201728307493,233.2444706163013,231.24378738741356,232.5875244140625,35417200,0.0,0.0,2.0006832288877376,-0.0012852966198315,0.1156828826968547,0.0415289123048349,-0.0012852966198315663,0.008601850997502488,230.88744506835937,229.38593444824218,0.0065457833050177605,0.9631753823360326,-0.28449388265036424,56.942928802501065,1.8763527419530988,1.8903053941783703
2024-10-30 04:00:00+00:00,231.5324398883544,232.38845656475567,228.48661770128336,229.03407287597656,47070900,0.0,0.0,3.9018388634723062,-0.0045362902776754,-1.5277911173601555,-0.7717368423620476,-0.004536290277675437,0.017036062863821914,230.7560577392578,229.55116500854493,0.005248907060297681,1.0463777415072446,1.0026696203901366,49.82996193520814,1.5751477436408265,1.8272738640708617
2024-10-31 04:00:00+00:00,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,64370100,0.0,0.0,4.439345812605694,-0.0033029581848108,-1.8209488262373783,-0.9168046227699996,-0.003302958184810856,0.019742404681370104,229.8283721923828,229.56310958862304,0.0011555105880693972,1.1777498895799656,2.37995024411397,43.03529878679858,0.9885136215936541,1.6595218155754203
2024-11-01 04:00:00+00:00,219.9463649274566,224.30607958110733,219.2496106921502,221.87738037109375,65276700,0.0,0.0,5.056468888957113,-0.0218671110810713,-1.3279609691562944,-0.6728517877286487,-0.02186711108107131,0.022789474440792844,228.13624572753906,229.36951065063477,-0.00537676049269753,1.0918096712215837,2.047215469690969,38.94103389614726,0.2794275336792964,1.3835029591961956
2024-11-04 05:00:00+00:00,219.96627293386248,221.75792231303785,218.69220372782075,220.9815368652344,44944500,0.0,0.0,3.0657185852170983,-0.0086133495628752,-0.4037561216745144,-0.2155131546088136,-0.008613349562875294,0.013873188813447011,225.868798828125,229.38543624877929,-0.015330691774347538,1.0170900284560804,0.27813816172856,37.779790504058454,-0.3507719035720811,1.0366479866425402
2024-11-05 05:00:00+00:00,220.77253601507735,222.91257027302564,220.11558975602287,222.41488647460935,28111300,0.0,0.0,2.7969805170027655,-0.0009457842185454,0.6486286726519852,0.305254751624083,-0.0009457842185454091,0.012575509496402643,223.8342712402344,229.2699737548828,-0.023708741383029253,1.0912427834772123,-1.1299268709327448,40.82061191131032,-0.726179221427742,0.6840825450284838
2024-11-06 05:00:00+00:00,221.5787719009408,225.02275032206143,220.16535179621147,221.68826293945312,54561100,0.0,0.0,4.857398525849959,-0.003759256347097,-0.3266973477691115,-0.1773809651663836,-0.003759256347097062,0.021910941343685833,222.3651092529297,228.9305534362793,-0.028678759059467485,0.9291978379791008,0.9959629077341953,39.75978272744728,-1.0699904878350708,0.3332679384557729
2024-11-07 05:00:00+00:00,223.5894200604507,226.82436463330757,223.52970043689453,226.42620849609375,42137700,0.0,0.0,3.294664196413038,0.0085758131521685,2.1372108265085066,1.041872969312822,0.008575813152168488,0.014550719275369913,222.6776550292969,228.8529151916504,-0.026983532882603245,1.2198825804590743,-0.09692860512367707,49.0563260828378,-0.949208894458252,0.07677257187296793
2024-11-08 05:00:00+00:00,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734375,38328800,0.25,0.0,2.242040920795546,-0.0002640786648988,-0.1188214785456831,-0.074514521489659,-0.0002640786648988591,0.009913640876987689,223.5336120605469,228.83597869873046,-0.02317103572757806,1.2077186094784311,-0.46480608859602857,48.597691422560665,-0.8652243627446978,-0.11162681505056522
2024-11-11 05:00:00+00:00,224.20410915529405,224.90163000948095,220.71648967954505,223.43682861328125,42005600,0.0,0.0,4.185140329935905,-0.0086358367973689,-1.202852409172772,-0.6109423766599268,-0.008635836797369012,0.018730754262447212,224.02467041015626,228.49639434814452,-0.019570216636219606,1.1870199872749345,-0.1495470515714145,44.10745147671825,-1.0065713425781553,-0.29061572055608326
2024-11-12 05:00:00+00:00,223.7557039779463,224.79201850347917,222.56991092342136,223.43682861328125,40398300,0.0,0.0,2.222107580057809,0.0014271387874778,0.0,-0.0157162445368519,0.0014271387874777997,0.009945126744990531,224.22905883789062,228.02990036010743,-0.016668171657376885,1.1821767358849833,-0.2046447756564801,44.10745147671825,-1.1058423798542094,-0.4536610524157085
2024-11-13 05:00:00+00:00,223.21759527142092,225.8482560889112,221.97201694486657,224.32366943359375,48566200,0.0,0.0,3.876239144044632,-0.0009811871356255,0.3969089723554031,0.180692384334354,-0.0009811871356255608,0.017279670726820517,224.75614013671876,227.7107696533203,-0.012975361337102531,1.132776072432954,0.5346065377827698,45.99408516133423,-1.1002715045343905,-0.5829831428394449
2024-11-14 05:00:00+00:00,224.22402706703753,228.06039910056816,224.2040935569292,227.41270446777344,44923900,0.0,0.0,3.856305543638967,-0.0004441901597268,1.3770437341629416,0.6657076852816171,-0.00044419015972685383,0.016957300396493208,224.95343933105468,227.52767639160157,-0.011313951345929163,1.074823411140192,0.11563260966385681,52.06368623994082,-0.8369494028588349,-0.6337763948433229
2024-11-15 05:00:00+00:00,225.59912786989784,226.1172926822584,223.47667285882864,224.20408630371097,47923700,0.0,0.0,2.6406198234297733,-0.0079748253384524,-1.410923005190845,-0.7139051800196126,-0.007974825338452396,0.011777750651041842,224.5628234863281,227.0423126220703,-0.010920823995787532,1.0874699247129755,0.41452386462525415,46.24930006799096,-0.8770631721509687,-0.6824337503048521
2024-11-18 05:00:00+00:00,224.45320372664565,228.92732633570628,224.3734848929754,227.21340942382812,44633700,0.0,0.0,4.553841442730885,0.0011111190123324,1.3422249209323889,0.648477751362633,0.0011111190123325176,0.020042133315452633,225.3181396484375,226.63375701904297,-0.005805037113226441,1.1350008905257931,0.03574983066995418,51.69773673311169,-0.6584363530724886,-0.6776342708583795
2024-11-19 05:00:00+00:00,226.17708394083317,229.34584301691137,225.8582238051146,227.4724884033203,36211800,0.0,0.0,3.4876192117967832,-0.0045610225453809,0.1140245112069671,0.040708274593989,-0.004561022545380933,0.01533204844364764,226.12527160644532,226.2690116882324,-0.0006352618978383573,1.1285040128716277,-0.8186369426828358,52.14745534290045,-0.4589767175036741,-0.6339027601874384
2024-11-20 05:00:00+00:00,227.25326410482543,229.1166443503319,225.0909420304879,228.18994140625,35169600,0.0,0.0,4.025702319844015,-0.0009637398352374,0.3154020989376116,0.140359072752693,-0.0009637398352374538,0.01764189207918239,226.89852600097657,226.1939582824707,0.003114883013922043,1.1113955976083838,-0.8378151187519185,53.44025125499337,-0.24024170116899768,-0.5551705483837502
2024-11-21 05:00:00+00:00,228.07036655131708,229.34583747298603,224.9115819089953,227.71163940429688,42108300,0.0,0.0,4.434255563990746,-0.0005240145739817,-0.2096069612032569,-0.119439311333458,-0.0005240145739817681,0.01947311773605839,226.95831298828125,226.1044448852539,0.0037764321858451133,0.9084196322414533,-0.18789730061439286,52.42343189647732,-0.10428546116321513,-0.46499353093964324
2024-11-22 05:00:00+00:00,227.2532745036032,229.90386885981255,227.2532745036032,229.0568695068359,38168300,0.0,0.0,2.6505943562093535,-0.0020129181885158,0.5907603608046541,0.2766188764570979,-0.0020129181885158998,0.01157177412716823,227.92886962890626,226.04038772583007,0.008354621588097633,0.9205030197814357,-0.6076828642625175,55.01589994638848,0.11073320184911495,-0.34984818438189164
2024-11-25 05:00:00+00:00,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800,0.0,0.0,3.497578381790561,0.006916968366201,1.3050819603222186,0.630097723513002,0.006916968366200926,0.015072764119179887,228.89543762207032,226.02676162719726,0.012691753729607402,0.856009421089199,3.176366589648485,60.205274613318316,0.5164022509652284,-0.17659809731246764
2024-11-26 05:00:00+00:00,232.50462429580293,234.73670603206307,232.50462429580293,234.22850036621097,45986200,0.0,0.0,2.2320817362601417,0.0019753601161843,0.9404379438592514,0.4496552636850818,0.001975360116184488,0.009529505302601231,230.24664001464845,226.1088104248047,0.018300169648718168,0.8610125399665624,-0.07906130262918458,63.51420811788171,1.002431900101442,0.059207902170314276
2024-11-27 05:00:00+00:00,233.640604190904,234.85628986853752,232.9829351774668,234.09896850585935,33498400,0.0,0.0,1.873354691070716,-0.0025099258817257,-0.0553014941175433,-0.0430819414363161,-0.0025099258817257164,0.008002404722359241,231.4284454345703,226.36205520629883,0.022381799916307177,0.8773560223322593,-0.9314519428359648,63.178402653499774,1.3614676089966338,0.3196598435355782
2024-11-29 05:00:00+00:00,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400,0.0,0.0,3.8264128615835777,-0.000510809951524,1.0215807549386111,0.489808420647686,-0.0005108099515240827,0.016179986972840284,233.18421325683593,226.9434051513672,0.027499402775358117,0.8412208685524524,-1.1756657434622622,66.68099196277268,1.8180238192063882,0.6193326386697402
2024-12-02 05:00:00+00:00,236.4306920263062,239.93822952974793,236.3210805290228,238.7424774169922,48137100,0.0,0.0,3.617149000725135,-0.0002528071730163,0.9522577464861516,0.455504240123435,-0.00025280717301634503,0.015150839682405378,235.1213348388672,227.78666000366212,0.03219975583770873,0.5635058019603358,0.34385171729038994,69.61232227997557,2.3346529695458287,0.962396704844958
2024-12-03 05:00:00+00:00,238.96170621081689,241.90126799408412,238.0549215480856,241.79165649414065,38861000,0.0,0.0,3.8463464459985346,0.0009182647185225,1.2771833107112718,0.6162922015946469,0.0009182647185226323,0.015907688882936054,237.07041625976564,228.82716598510743,0.03602391455215015,0.5546998490094399,-0.3538140057624672,73.06734779852623,2.95605302260941,1.3611279683978483
2024-12-04 05:00:00+00:00,242.01087120786053,243.24649032811607,240.39660663197557,242.15037536621097,44383900,0.0,0.0,2.8498836961404947,0.0009066264605585,0.1483586643441503,0.0576983766345391,0.0009066264605586127,0.011769065779190034,238.65479125976563,229.8139404296875,0.03846960203348937,0.5512801196101802,0.012292302296097955,73.44980030993761,3.4378334525809464,1.7764690652344681
